bikepoint_id,name,lat,lon,bikes_available,empty_docks,docks_total,install_date,locked,temporary,timestamp,data_source
BikePoints_807,"Bevington Road West, North Kensington",51.5212,-0.208888,7,14,24,1466715600000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_808,"Gauden Road, Clapham",51.464995,-0.130908,18,7,28,1461753540000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_809,"Lincoln's Inn Fields, Holborn",51.516277,-0.118272,5,22,28,1467640800000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_810,"Tate Modern, Bankside",51.506725,-0.098807,6,24,30,1464943200000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_811,"Westferry Circus, Canary Wharf",51.505703,-0.027772,15,19,36,1469538960000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_812,"Here East North, Queen Elizabeth Olympic Park",51.548731,-0.022606,27,1,28,1469005200000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_813,"New Spring Gardens Walk, Vauxhall",51.487807,-0.122759,25,6,33,1467627120000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_814,"Clapham Road, Lingham Street, Stockwell",51.471433,-0.12367,28,1,30,1464870060000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_815,"Lambeth Palace Road, Waterloo",51.500089,-0.116628,28,7,35,1462357680000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_816,"Here East South, Queen Elizabeth Olympic Park",51.546532,-0.020597,0,20,20,1489065360000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_818,"Westminster Pier, Westminster",51.501513,-0.123823,1,20,27,1563958740000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_819,"Belvedere Road 2, South Bank",51.50621,-0.114842,11,27,38,1476360120000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_820,"Victory Place, Walworth",51.492807,-0.091938,7,14,24,1481807940000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_821,"Battersea Power Station, Battersea Park",51.483507,-0.147714,10,12,27,1487335920000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_826,"Allington Street, Victoria",51.496863,-0.142943,4,23,28,1500554880000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_827,"Cranmer Road, Stockwell",51.479601,-0.111471,21,0,24,1517788800000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_828,"Normandy Road, Stockwell",51.473874,-0.11258,26,2,32,1517788800000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_829,"Wynne Road, Stockwell",51.469217,-0.112686,22,0,25,1517443200000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_830,"Sidney Road, Stockwell",51.469202,-0.119022,23,3,27,1517961600000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_831,"St John's Crescent, Brixton",51.466232,-0.113179,24,0,25,1517961600000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_832,"Ferndale Road, Brixton",51.464019,-0.115781,25,1,30,1517961600000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_833,"Saltoun Road, Brixton",51.460232,-0.115375,39,0,42,1517875200000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_834,"Gas Holders, Battersea Park",51.477966,-0.147857,20,0,26,1529449200000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_835,"Farringdon Street, Holborn",51.516785,-0.104947,0,25,25,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_836,"York Way, Kings Cross",51.541596,-0.125441,13,9,24,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_838,"Fore Street, Guildhall",51.518093,-0.091401,2,23,25,1539254700000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_839,"Sea Containers, South Bank",51.508033,-0.106823,12,17,30,1544611140000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_840,"George Row, Bermondsey",51.498585,-0.068981,14,6,22,1599752640000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_841,"Tower Wharf, Bermondsey",51.500845,-0.074704,6,11,20,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_842,"Temple Gardens, Temple",51.510981,-0.108322,1,17,24,1600856400000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_844,"Canada Water Station, Rotherhithe",51.498439,-0.04915,24,4,35,1608298140000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_845,"Bermondsey Station, Bermondsey",51.497995,-0.063471,16,10,30,1608303660000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_846,"Burgess Park Albany Road, Walworth",51.48224,-0.094284,22,4,30,1659792420000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_847,"South Bermondsey Station, Bermondsey",51.488067,-0.057774,19,2,24,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_849,"Crimscott Street, Bermondsey",51.495598,-0.078893,8,10,19,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_850,"Brandon Street, Walworth",51.489102,-0.091548,8,13,22,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_851,"The Blue, Bermondsey",51.492221,-0.062513,19,1,22,1666044000000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_852,"Coomer Place, West Kensington",51.48357,-0.202038,24,2,27,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_857,"Strand, Strand",51.512582,-0.115057,3,29,35,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_864,"Abbey Orchard Street, Westminster",51.498125,-0.132102,5,24,29,1279107720000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_865,"Leonard Circus , Shoreditch",51.524696,-0.084439,10,33,43,1278506700000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_866,"Limburg Road, Clapham Junction",51.461923,-0.165297,14,5,21,1406282940000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_867,"Pritchard's Road, Bethnal Green",51.532091,-0.061419,21,8,30,1738671420000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_868,"Kennington Lane Rail Bridge, Vauxhall",51.486343,-0.122492,15,12,31,1279720380000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_869,"Albert Embankment, Vauxhall",51.490435,-0.122806,6,18,24,1279099860000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_870,"Lower Marsh, Waterloo",51.500139,-0.113935,4,12,17,1283762460000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_872,"Risinghill Street, Angel",51.533319,-0.111781,2,18,25,1280160600000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_873,"St. Pancras Way, Camden Town",51.537071,-0.13285,1,19,20,1279700640000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_874,"Handyside Street, King's Cross",51.53724,-0.124807,3,22,27,1472723460000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_875,"Victoria Rise, Clapham Common",51.461376,-0.147804,20,1,23,1456403040000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_876,"Old Quebec Street, Marylebone",51.514577,-0.158264,3,11,16,1279099680000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_877,"Spencer Park, Wandsworth Common",51.45787,-0.174691,13,9,25,1381933680000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_878,"Victoria & Albert Museum, South Kensington",51.495898,-0.173009,1,29,30,1446485340000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_879,"BBC White City, White City",51.514767,-0.225786,20,14,36,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_881,"Albany Street, The Regent's Park",51.528302,-0.144465,13,13,27,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_882,"Maplin Street, Mile End",51.525501,-0.032267,24,13,39,1327256520000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_883,"London Fields, Hackney Central",51.54119,-0.058826,10,1,21,1380795000000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_884,"Westfield Ariel Way, White City",51.509158,-0.224103,13,28,42,1330937940000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_885,"Gloucester Avenue, Camden Town",51.537349,-0.147154,9,14,24,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_887,"London Zoo Car Park, The Regent's Park",51.536922,-0.150181,17,19,36,1280224260000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_888,"Norton Folgate, Liverpool Street",51.521113,-0.078869,0,22,23,1279190040000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_169,"Porchester Place, Paddington",51.514746,-0.165164,8,8,18,1279289760000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_89,"Tavistock Place, Bloomsbury",51.52625,-0.123509,16,3,19,1279029360000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_410,"Orchard Place, Blackwall Tunnel",51.510212,0.004979,15,9,24,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
